Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22
281,3,1.46901,1.45566,0,0,0,0,1.27005,0.184095,0.000784619,0.000517267,0.00011624,9.29803E-05,0,0,0.516309,0.0710572,4.08566E-05,1.72725E-05,2.22203E-06,9.35591E-07
281,4,1.52577,1.47858,0,0,0,0,0,1.29709,0.10501,0.0551874,0.0123799,0.00890927,0,0,0,0.484254,0.00910035,0.00384726,0.000494932,0.000208392
281,5,1.49715,1.46011,0,0,0,0,0,0.000197312,0.73909,0.554267,0.0992456,0.0673143,0,0,0,0,0,0,0,0
281,6,1.58772,1.51659,0,0,0,0,0,6.15613E-16,0.00072169,0.964288,0.354798,0.196779,0,0,0,0,0,0,0,0
281,7,1.75039,1.63881,0,0,0,0,0,0,5.02002E-10,0.0386059,0.917349,0.682854,0,0,0,0,0,0,0,0
281,8,2.38557,2.17085,1,0,0,0,0,0,5.63098E-11,0.00255047,0.170533,1.99777,0,0,0,0,0,0,0,0
282,1,0.393634,0.365938,0,1,0.271967,0.0924011,0.00154353,2.53714E-05,1.16162E-07,7.65806E-08,1.72091E-08,1.37656E-08,0.0943397,0.0391089,0.000102302,2.13394E-07,1.16346E-10,4.91862E-11,6.32758E-12,2.66424E-12
282,2,0.981366,0.972347,0,0,0,0.850007,0.120482,0.00184188,8.43293E-06,5.55948E-06,1.24932E-06,9.99333E-07,0,0.32829,0.0470077,0.000103415,5.63832E-08,2.38366E-08,3.06646E-09,1.29114E-09
282,3,1.46899,1.45565,0,0,0,0,1.27017,0.183973,0.000784119,0.000516938,0.000116166,9.29211E-05,0,0,0.51636,0.071001,4.08238E-05,1.72587E-05,2.22025E-06,9.3484E-07
282,4,1.52581,1.47861,0,0,0,0,0,1.29754,0.104754,0.0550692,0.0123535,0.00889107,0,0,0,0.484573,0.00909333,0.00384429,0.00049455,0.000208232
282,5,1.49715,1.46011,0,0,0,0,0,0.000197452,0.739179,0.554188,0.0992376,0.0673088,0,0,0,0,0,0,0,0
282,6,1.5876,1.5165,0,0,0,0,0,6.17316E-16,0.000723688,0.965017,0.354186,0.196577,0,0,0,0,0,0,0,0
282,7,1.74994,1.63847,0,0,0,0,0,0,5.05948E-10,0.0389905,0.918507,0.680972,0,0,0,0,0,0,0,0
282,8,2.38498,2.17035,1,0,0,0,0,0,5.63573E-11,0.00255266,0.170776,1.99702,0,0,0,0,0,0,0,0
283,1,0.394001,0.366329,0,1,0.271969,0.0927855,0.00154898,2.54609E-05,1.16571E-07,7.68507E-08,1.72698E-08,1.38141E-08,0.09431,0.0392816,0.000102792,2.14416E-07,1.16903E-10,4.94219E-11,6.3579E-12,2.67701E-12
283,2,0.983104,0.974113,0,0,0,0.850456,0.121779,0.001861,8.52048E-06,5.6172E-06,1.26229E-06,1.00971E-06,0,0.328503,0.0475861,0.000104707,5.70877E-08,2.41344E-08,3.10478E-09,1.30727E-09
283,3,1.46921,1.45582,0,0,0,0,1.26858,0.185714,0.000791263,0.000521647,0.000117224,9.37676E-05,0,0,0.515644,0.0717972,0.000041288,1.74549E-05,2.24549E-06,9.45469E-07
283,4,1.52569,1.47847,0,0,0,0,0,1.29529,0.106005,0.0556882,0.0124922,0.00898794,0,0,0,0.482944,0.00916402,0.00387418,0.000498395,0.00020985
283,5,1.49715,1.46012,0,0,0,0,0,0.000197298,0.73895,0.554394,0.0992559,0.0673213,0,0,0,0,0,0,0,0
283,6,1.58786,1.51667,0,0,0,0,0,6.13539E-16,0.000719258,0.963576,0.355394,0.196985,0,0,0,0,0,0,0,0
283,7,1.75063,1.63899,0,0,0,0,0,0,4.999E-10,0.038401,0.916729,0.68386,0,0,0,0,0,0,0,0
283,8,2.38713,2.1722,1,0,0,0,0,0,5.62396E-11,0.00254725,0.170178,1.99947,0,0,0,0,0,0,0,0
284,1,0.395148,0.367554,0,1,0.271978,0.0939841,0.00156597,2.57402E-05,1.1785E-07,7.76936E-08,1.74592E-08,1.39656E-08,0.0942208,0.0398195,0.000104319,2.17602E-07,1.1864E-10,5.01562E-11,6.45236E-12,2.71678E-12
284,2,0.988069,0.979159,0,0,0,0.851795,0.125431,0.00191489,8.76722E-06,5.77987E-06,1.29885E-06,1.03895E-06,0,0.329138,0.0492111,0.000108333,5.90649E-08,2.49703E-08,3.21231E-09,1.35255E-09
284,3,1.46971,1.45621,0,0,0,0,1.26475,0.189901,0.000808425,0.000532962,0.000119767,9.58014E-05,0,0,0.513912,0.0737181,4.24083E-05,1.79285E-05,2.30642E-06,9.71124E-07
284,4,1.52573,1.47831,0,0,0,0,0,1.29232,0.107605,0.0565629,0.0126885,0.0091291,0,0,0,0.48088,0.00936016,0.00395709,0.000509062,0.000214342
284,5,1.49718,1.46016,0,0,0,0,0,0.000196882,0.737878,0.555366,0.0993391,0.0673777,0,0,0,0,0,0,0,0
284,6,1.58857,1.51714,0,0,0,0,0,6.03186E-16,0.000707117,0.959645,0.358686,0.198104,0,0,0,0,0,0,0,0
284,7,1.75213,1.64013,0,0,0,0,0,0,4.86701E-10,0.0371136,0.912883,0.690127,0,0,0,0,0,0,0,0
284,8,2.39854,2.18217,1,0,0,0,0,0,5.58563E-11,0.00252962,0.168215,2.01142,0,0,0,0,0,0,0,0
285,1,0.542017,0.542006,0,0,0.362041,0.176888,0.00302767,4.97665E-05,2.27853E-07,1.50214E-07,3.3756E-08,2.70014E-08,0.16879,0.0794917,0.000204228,4.26005E-07,2.32264E-10,9.8192E-11,1.26319E-11,5.31871E-12
285,2,1.54096,1.54094,0,0,0,1.29284,0.24428,0.00378838,1.73449E-05,1.14348E-05,2.56962E-06,2.05544E-06,0,0.606645,0.0995944,0.000216521,1.18051E-07,4.9907E-08,6.42031E-09,2.70328E-09
285,3,2.35694,2.35677,0,0,0,0,1.99566,0.358126,0.00154859,0.00102092,0.00022942,0.000183513,0,0,0.936255,0.144103,8.18717E-05,3.46121E-05,4.45268E-06,1.87481E-06
285,4,2.39697,2.3952,0,0,0,0,0,2.06127,0.189669,0.10409,0.0233503,0.0168105,0,0,0,0.865553,0.0175359,0.00741348,0.00095371,0.000401562
285,5,2.42915,2.42312,0,0,0,0,0,0.000301413,1.13229,0.983514,0.182938,0.124079,0,0,0,0,0,0,0,0
285,6,2.49434,2.48413,0,0,0,0,0,1.0661E-15,0.00108448,1.49178,0.631682,0.359581,0,0,0,0,0,0,0,0
285,7,2.66587,2.64873,0,0,0,0,0,0,8.35982E-10,0.0586824,1.40452,1.18553,0,0,0,0,0,0,0,0
285,8,3.44408,3.41007,0,0,0,0,0,0,9.1891E-11,0.00415896,0.266067,3.13984,0,0,0,0,0,0,0,0
286,1,0.544736,0.544726,0,0,0.361456,0.180141,0.00307733,5.05827E-05,2.3159E-07,1.52678E-07,3.43097E-08,2.74443E-08,0.168365,0.0811589,0.000208737,4.35411E-07,2.37393E-10,1.0036E-10,1.29108E-11,5.43614E-12
286,2,1.55231,1.55228,0,0,0,1.29566,0.252676,0.00391515,1.79253E-05,1.18174E-05,2.6556E-06,2.12422E-06,0,0.607925,0.103505,0.000225112,1.22734E-07,5.18871E-08,6.67504E-09,2.81054E-09
286,3,2.35759,2.35742,0,0,0,0,1.98836,0.366006,0.00158168,0.00104274,0.000234323,0.000187435,0,0,0.932775,0.147875,8.40365E-05,3.55272E-05,4.57042E-06,1.92438E-06
286,4,2.39707,2.39529,0,0,0,0,0,2.05597,0.19276,0.105752,0.023723,0.0170742,0,0,0,0.861354,0.0178079,0.00752845,0.0009685,0.000407789
286,5,2.42917,2.42314,0,0,0,0,0,0.00030077,1.13111,0.984539,0.183039,0.124148,0,0,0,0,0,0,0,0
286,6,2.49472,2.48449,0,0,0,0,0,1.05289E-15,0.00107104,1.48696,0.63548,0.360977,0,0,0,0,0,0,0,0
286,7,2.66667,2.64951,0,0,0,0,0,0,8.2411E-10,0.0576412,1.40128,1.19058,0,0,0,0,0,0,0,0
286,8,3.44796,3.41389,0,0,0,0,0,0,9.16673E-11,0.00414872,0.265068,3.14467,0,0,0,0,0,0,0,0
287,1,0.545645,0.545635,0,0,0.361197,0.181291,0.00309477,5.08694E-05,2.32903E-07,1.53543E-07,3.45041E-08,2.75998E-08,0.168189,0.0817502,0.000210341,4.38755E-07,2.39216E-10,1.01131E-10,1.301E-11,5.4779E-12
287,2,1.55613,1.55611,0,0,0,1.29654,0.25557,0.00395877,0.000018125,1.19491E-05,2.68519E-06,2.14788E-06,0,0.608323,0.104857,0.000228086,1.24356E-07,5.25726E-08,6.76323E-09,2.84767E-09
287,3,2.35783,2.35766,0,0,0,0,1.98563,0.368955,0.00159407,0.00105091,0.000236158,0.000188903,0,0,0.931476,0.149284,8.48453E-05,3.58692E-05,4.61441E-06,1.94291E-06
287,4,2.39713,2.39533,0,0,0,0,0,2.05306,0.194503,0.106633,0.0239205,0.017211,0,0,0,0.859028,0.017886,0.00756146,0.000972746,0.000409577
287,5,2.42918,2.42314,0,0,0,0,0,0.000300336,1.13078,0.984822,0.183071,0.12417,0,0,0,0,0,0,0,0
287,6,2.49485,2.48461,0,0,0,0,0,1.04837E-15,0.00106644,1.48543,0.636687,0.361423,0,0,0,0,0,0,0,0
287,7,2.6669,2.64973,0,0,0,0,0,0,8.20775E-10,0.0573489,1.40037,1.19201,0,0,0,0,0,0,0,0
287,8,3.44802,3.41394,0,0,0,0,0,0,9.16465E-11,0.00414776,0.264973,3.14482,0,0,0,0,0,0,0,0
288,1,0.544568,0.544558,0,0,0.361366,0.180065,0.00307594,0.00005056,2.31486E-07,1.52609E-07,3.42942E-08,2.7432E-08,0.168323,0.0811244,0.000208652,4.35233E-07,2.37295E-10,1.00319E-10,1.29056E-11,5.43392E-12
288,2,1.55207,1.55205,0,0,0,1.29549,0.252605,0.00391395,1.79198E-05,1.18138E-05,2.65479E-06,2.12356E-06,0,0.607843,0.103479,0.00022506,1.22706E-07,5.18753E-08,6.67352E-09,2.8099E-09
288,3,2.35766,2.35749,0,0,0,0,1.98773,0.366705,0.00158464,0.00104469,0.000234761,0.000187785,0,0,0.93248,0.148201,8.42233E-05,3.56062E-05,4.58058E-06,1.92866E-06
288,4,2.39712,2.39533,0,0,0,0,0,2.05281,0.194721,0.106659,0.0239261,0.0172101,0,0,0,0.858778,0.0177774,0.00751556,0.000966842,0.000407091
288,5,2.42917,2.42313,0,0,0,0,0,0.000300265,1.13132,0.984341,0.183028,0.12414,0,0,0,0,0,0,0,0
288,6,2.49472,2.48449,0,0,0,0,0,1.05244E-15,0.00107058,1.48706,0.635401,0.360953,0,0,0,0,0,0,0,0
288,7,2.66664,2.64948,0,0,0,0,0,0,8.24595E-10,0.0576841,1.4014,1.19039,0,0,0,0,0,0,0,0
288,8,3.44419,3.41018,0,0,0,0,0,0,9.18102E-11,0.00415525,0.265701,3.14033,0,0,0,0,0,0,0,0
289,1,0.397451,0.370022,0,1,0.271879,0.0965147,0.00160148,0.000026324,1.20523E-07,7.94558E-08,1.78552E-08,1.42824E-08,0.0939829,0.0409528,0.000107552,2.24345E-07,1.22317E-10,5.17105E-11,6.65232E-12,2.80097E-12
289,2,0.997559,0.988799,0,0,0,0.854229,0.132532,0.0020195,9.24619E-06,6.09564E-06,1.36981E-06,1.09571E-06,0,0.330288,0.0523783,0.000115408,6.29223E-08,2.6601E-08,3.4221E-09,1.44088E-09
289,3,1.47064,1.45693,0,0,0,0,1.25773,0.197582,0.000839913,0.00055372,0.000124431,9.95328E-05,0,0,0.51074,0.0772386,4.44613E-05,1.87964E-05,2.41808E-06,1.01814E-06
289,4,1.52543,1.47788,0,0,0,0,0,1.28508,0.111636,0.058575,0.0131396,0.00944571,0,0,0,0.475724,0.00962864,0.0040706,0.000523663,0.00022049
289,5,1.4972,1.46021,0,0,0,0,0,0.000195814,0.736515,0.556593,0.0994507,0.0674534,0,0,0,0,0,0,0,0
289,6,1.58956,1.51778,0,0,0,0,0,5.88748E-16,0.000690185,0.95426,0.363197,0.199635,0,0,0,0,0,0,0,0
289,7,1.75376,1.64135,0,0,0,0,0,0,4.72412E-10,0.03572,0.908711,0.69692,0,0,0,0,0,0,0,0
289,8,2.40494,2.18774,1,0,0,0,0,0,5.56049E-11,0.00251806,0.166929,2.01829,0,0,0,0,0,0,0,0
290,1,0.396139,0.368621,0,1,0.271871,0.095142,0.00158203,2.60043E-05,1.19059E-07,7.84908E-08,1.76384E-08,1.41089E-08,0.0940861,0.0403367,0.000105803,2.20697E-07,1.20327E-10,5.08695E-11,6.54412E-12,2.75542E-12
290,2,0.993291,0.984463,0,0,0,0.853095,0.129377,0.00197297,9.03315E-06,5.95518E-06,1.33824E-06,1.07046E-06,0,0.329752,0.0509734,0.000112272,6.12123E-08,2.58781E-08,3.3291E-09,1.40172E-09
290,3,1.47029,1.45666,0,0,0,0,1.26043,0.194632,0.000827827,0.000545752,0.000122641,9.81006E-05,0,0,0.511963,0.0758836,4.36709E-05,1.84623E-05,2.37509E-06,1.00004E-06
290,4,1.52538,1.47796,0,0,0,0,0,1.28667,0.11078,0.0581026,0.0130337,0.00936906,0,0,0,0.476801,0.00951305,0.00402173,0.000517377,0.000217843
290,5,1.49718,1.46018,0,0,0,0,0,0.000196199,0.73726,0.555919,0.0993918,0.0674134,0,0,0,0,0,0,0,0
290,6,1.58914,1.51751,0,0,0,0,0,5.94787E-16,0.000697267,0.956506,0.361316,0.198993,0,0,0,0,0,0,0,0
290,7,1.75318,1.64092,0,0,0,0,0,0,4.77501E-10,0.0362168,0.910183,0.694517,0,0,0,0,0,0,0,0
290,8,2.40021,2.18359,1,0,0,0,0,0,5.57436E-11,0.00252443,0.167644,2.01342,0,0,0,0,0,0,0,0
291,1,0.395476,0.367912,0,1,0.271886,0.0944276,0.00157197,2.58388E-05,1.18302E-07,7.79914E-08,1.75262E-08,1.40192E-08,0.0941479,0.0400165,0.000104891,2.18795E-07,1.1929E-10,5.04311E-11,6.48773E-12,2.73167E-12
291,2,0.990491,0.981619,0,0,0,0.852402,0.127257,0.00194178,8.89032E-06,5.86102E-06,1.31708E-06,1.05354E-06,0,0.329425,0.0500264,0.000110155,6.00582E-08,2.53902E-08,3.26633E-09,1.3753E-09
291,3,1.46998,1.45642,0,0,0,0,1.26276,0.192081,0.000817366,0.000538856,0.000121091,9.68609E-05,0,0,0.513015,0.0747153,4.29897E-05,1.81743E-05,2.33804E-06,9.84437E-07
291,4,1.52558,1.47816,0,0,0,0,0,1.28988,0.108975,0.057233,0.0128387,0.00923376,0,0,0,0.479112,0.00943166,0.00398732,0.00051295,0.000215979
291,5,1.49718,1.46017,0,0,0,0,0,0.000196633,0.737624,0.555594,0.0993604,0.0673922,0,0,0,0,0,0,0,0
291,6,1.58878,1.51728,0,0,0,0,0,6.00132E-16,0.000703535,0.95851,0.359637,0.198426,0,0,0,0,0,0,0,0
291,7,1.75253,1.64043,0,0,0,0,0,0,4.83146E-10,0.0367671,0.911839,0.691824,0,0,0,0,0,0,0,0
291,8,2.39955,2.18303,1,0,0,0,0,0,5.58009E-11,0.00252707,0.167935,2.01257,0,0,0,0,0,0,0,0
292,1,0.394911,0.367308,0,1,0.271907,0.0938116,0.00156331,2.56965E-05,1.1765E-07,7.75619E-08,1.74296E-08,1.3942E-08,0.0942027,0.039741,0.000104105,2.17156E-07,1.18397E-10,5.00534E-11,6.43914E-12,2.71121E-12
292,2,0.987572,0.978654,0,0,0,0.851676,0.125051,0.00190931,8.74166E-06,5.76302E-06,1.29506E-06,1.03592E-06,0,0.329083,0.0490412,0.000107953,5.88577E-08,2.48827E-08,3.20104E-09,1.34781E-09
292,3,1.46964,1.45615,0,0,0,0,1.26535,0.189244,0.000805737,0.00053119,0.000119368,9.54829E-05,0,0,0.514186,0.0734157,4.22318E-05,1.78539E-05,2.29682E-06,9.67081E-07
292,4,1.52579,1.47838,0,0,0,0,0,1.2935,0.10694,0.0562408,0.0126162,0.00907888,0,0,0,0.481725,0.00932743,0.00394326,0.000507282,0.000213592
292,5,1.49717,1.46015,0,0,0,0,0,0.000197115,0.738125,0.555145,0.0993185,0.0673637,0,0,0,0,0,0,0,0
292,6,1.58827,1.51694,0,0,0,0,0,6.07732E-16,0.000712447,0.961318,0.357285,0.197627,0,0,0,0,0,0,0,0
292,7,1.75156,1.6397,0,0,0,0,0,0,4.91657E-10,0.0375969,0.91433,0.687771,0,0,0,0,0,0,0,0
292,8,2.39722,2.18102,1,0,0,0,0,0,5.59226E-11,0.00253267,0.168554,2.00994,0,0,0,0,0,0,0,0
293,1,0.393967,0.366302,0,1,0.271871,0.0928557,0.00154968,2.54724E-05,1.16624E-07,7.68854E-08,1.72776E-08,1.38204E-08,0.0942639,0.0393108,0.000102888,2.14617E-07,1.17012E-10,4.94681E-11,6.36384E-12,2.67951E-12
293,2,0.983942,0.974965,0,0,0,0.850689,0.12239,0.00187002,8.56177E-06,5.64442E-06,1.26841E-06,1.0146E-06,0,0.328614,0.0478572,0.000105311,5.74173E-08,2.42737E-08,3.1227E-09,1.31482E-09
293,3,1.46925,1.45585,0,0,0,0,1.26829,0.186031,0.000792572,0.00052251,0.000117418,9.39227E-05,0,0,0.515517,0.0719406,4.13713E-05,1.74901E-05,2.25002E-06,9.47378E-07
293,4,1.52583,1.47855,0,0,0,0,0,1.29653,0.105282,0.0553721,0.0124214,0.0089408,0,0,0,0.483887,0.00918016,0.003881,0.000499272,0.00021022
293,5,1.49715,1.46011,0,0,0,0,0,0.000197653,0.739163,0.554206,0.0992366,0.0673082,0,0,0,0,0,0,0,0
293,6,1.58739,1.51638,0,0,0,0,0,6.21197E-16,0.000728239,0.965893,0.353459,0.196301,0,0,0,0,0,0,0,0
293,7,1.75012,1.63861,0,0,0,0,0,0,5.04428E-10,0.0388435,0.918025,0.681737,0,0,0,0,0,0,0,0
293,8,2.3886,2.1735,1,0,0,0,0,0,5.6219E-11,0.0025463,0.170077,2.00087,0,0,0,0,0,0,0,0
294,1,0.393685,0.366001,0,1,0.271864,0.0925658,0.00154555,2.54046E-05,1.16314E-07,7.66808E-08,1.72316E-08,1.37836E-08,0.0942833,0.0391807,0.000102519,2.13847E-07,1.16593E-10,4.92907E-11,6.34102E-12,2.6699E-12
294,2,0.982311,0.973308,0,0,0,0.850287,0.121152,0.00185181,8.4784E-06,5.58946E-06,1.25606E-06,1.00472E-06,0,0.328425,0.0473043,0.000104075,5.67435E-08,2.39889E-08,3.08606E-09,1.29939E-09
294,3,1.469,1.45566,0,0,0,0,1.2702,0.183947,0.000784034,0.000516881,0.000116153,9.29109E-05,0,0,0.51638,0.0709844,4.08136E-05,1.72543E-05,2.21969E-06,9.34606E-07
294,4,1.52617,1.47881,0,0,0,0,0,1.30058,0.103074,0.0542271,0.0121648,0.00876538,0,0,0,0.4874,0.00913374,0.00386138,0.000496748,0.000209157
294,5,1.49713,1.46006,0,0,0,0,0,0.000198428,0.74048,0.553016,0.0991323,0.0672374,0,0,0,0,0,0,0,0
294,6,1.58581,1.5154,0,0,0,0,0,6.4897E-16,0.000760815,0.973445,0.347167,0.194023,0,0,0,0,0,0,0,0
294,7,1.74868,1.63752,0,0,0,0,0,0,5.17128E-10,0.0400834,0.921688,0.675751,0,0,0,0,0,0,0,0
294,8,2.38721,2.17236,1,0,0,0,0,0,5.63761E-11,0.00255354,0.170868,1.99894,0,0,0,0,0,0,0,0
295,1,0.386147,0.359172,0,1,0.265041,0.0925518,0.00155279,2.55235E-05,1.16858E-07,7.70398E-08,1.73123E-08,1.38481E-08,0.0939301,0.0395352,0.000103086,2.1503E-07,1.17238E-10,4.95633E-11,6.37609E-12,2.68467E-12
295,2,0.966358,0.957331,0,0,0,0.834377,0.121082,0.00185533,8.49452E-06,5.60009E-06,1.25845E-06,1.00663E-06,0,0.327763,0.0474882,0.000104279,5.68545E-08,2.40358E-08,3.0921E-09,1.30193E-09
295,3,1.48137,1.45911,0,0,0,0,1.2736,0.183993,0.000785808,0.000518051,0.000116416,9.31212E-05,0,0,0.518709,0.0711957,4.08725E-05,1.72793E-05,2.2229E-06,9.35956E-07
295,4,1.60687,1.50639,0,0,0,0,0,1.32463,0.10474,0.0555607,0.012464,0.00898572,0,0,0,0.504346,0.00943754,0.00398981,0.00051327,0.000216114
295,5,1.57992,1.48665,0,0,0,0,0,0.000200862,0.7485,0.565962,0.10248,0.0695078,0,0,0,0,0,0,0,0
295,6,2.30488,1.85077,0,0,0,0,0,8.38108E-16,0.0009454,1.16651,0.434546,0.248768,0,0,0,0,0,0,0,0
295,7,3.38007,2.55992,0,0,0,0,0,0,8.75622E-10,0.0632966,1.38522,1.1114,0,0,0,0,0,0,0,0
295,8,4.20088,3.37499,0,0,0,0,0,0,9.25227E-11,0.00418835,0.270249,3.10055,0,0,0,0,0,0,0,0
296,1,0.386288,0.359323,0,1,0.265022,0.0927198,0.00155515,2.55624E-05,1.17036E-07,7.71571E-08,1.73387E-08,1.38692E-08,0.0939083,0.0396123,0.000103305,2.15487E-07,1.17487E-10,4.96686E-11,6.38963E-12,2.69037E-12
296,2,0.967164,0.958147,0,0,0,0.834585,0.121681,0.00186417,8.53502E-06,5.62679E-06,1.26445E-06,1.01143E-06,0,0.327856,0.0477572,0.000104879,5.71815E-08,2.41741E-08,3.10988E-09,1.30942E-09
296,3,1.48156,1.45923,0,0,0,0,1.27277,0.184937,0.000789695,0.000520613,0.000116992,9.35818E-05,0,0,0.51833,0.0716289,4.11246E-05,1.73858E-05,2.2366E-06,9.41727E-07
296,4,1.60697,1.50637,0,0,0,0,0,1.32295,0.105749,0.0560415,0.0125718,0.00906038,0,0,0,0.503144,0.00947893,0.0040073,0.000515521,0.000217062
296,5,1.57996,1.48667,0,0,0,0,0,0.000200547,0.748296,0.566154,0.1025,0.0695217,0,0,0,0,0,0,0,0
296,6,2.30691,1.85192,0,0,0,0,0,8.34078E-16,0.000940852,1.16558,0.436033,0.249371,0,0,0,0,0,0,0,0
296,7,3.38156,2.5612,0,0,0,0,0,0,8.65792E-10,0.0624194,1.38276,1.11602,0,0,0,0,0,0,0,0
296,8,4.20131,3.37543,0,0,0,0,0,0,9.2415E-11,0.00418341,0.269756,3.10149,0,0,0,0,0,0,0,0
297,1,0.394247,0.366606,0,1,0.271816,0.0932095,0.00155452,0.000025552,1.16988E-07,7.71257E-08,1.73316E-08,1.38636E-08,0.0942122,0.0394688,0.000103344,2.15568E-07,1.17531E-10,4.96873E-11,6.39203E-12,2.69138E-12
297,2,0.985356,0.976401,0,0,0,0.851051,0.123447,0.00188559,8.63309E-06,5.69144E-06,1.27898E-06,1.02305E-06,0,0.328787,0.0483286,0.000106365,5.79915E-08,2.45165E-08,3.15393E-09,1.32797E-09
297,3,1.46941,1.45597,0,0,0,0,1.26718,0.187261,0.000797632,0.000525846,0.000118168,9.45224E-05,0,0,0.515018,0.0724999,0.000041697,1.76278E-05,2.26774E-06,9.54835E-07
297,4,1.52585,1.47849,0,0,0,0,0,1.29543,0.105976,0.0556194,0.0124769,0.00898199,0,0,0,0.483712,0.00926339,0.00391618,0.000503799,0.000212126
297,5,1.49713,1.46009,0,0,0,0,0,0.000197657,0.739849,0.55358,0.0991869,0.0672745,0,0,0,0,0,0,0,0
297,6,1.58645,1.51581,0,0,0,0,0,6.39047E-16,0.000749178,0.970061,0.349999,0.194998,0,0,0,0,0,0,0,0
297,7,1.75027,1.63872,0,0,0,0,0,0,5.03157E-10,0.0387207,0.917617,0.682384,0,0,0,0,0,0,0,0
297,8,2.38987,2.17462,1,0,0,0,0,0,5.61824E-11,0.00254462,0.169883,2.00219,0,0,0,0,0,0,0,0
298,1,0.395642,0.368096,0,1,0.2718,0.0946946,0.00157549,2.58967E-05,1.18567E-07,7.81661E-08,1.75654E-08,1.40506E-08,0.094092,0.0401342,0.000105237,2.19516E-07,1.19683E-10,5.05973E-11,6.50911E-12,2.74068E-12
298,2,0.991882,0.983032,0,0,0,0.852755,0.128302,0.00195717,8.96078E-06,5.90747E-06,1.32752E-06,1.06189E-06,0,0.329591,0.0504927,0.000111197,6.06262E-08,2.56303E-08,3.29723E-09,1.3883E-09
298,3,1.4701,1.45651,0,0,0,0,1.26194,0.19299,0.000821102,0.000541319,0.000121645,9.73036E-05,0,0,0.512645,0.0751295,4.32309E-05,1.82763E-05,2.35116E-06,9.89962E-07
298,4,1.52564,1.47816,0,0,0,0,0,1.28996,0.108914,0.0572198,0.0128358,0.00923311,0,0,0,0.47923,0.00946201,0.00400015,0.000514601,0.000216674
298,5,1.49718,1.46016,0,0,0,0,0,0.000196729,0.737719,0.555509,0.0993525,0.0673868,0,0,0,0,0,0,0,0
298,6,1.58843,1.51705,0,0,0,0,0,6.05727E-16,0.000710097,0.960343,0.358105,0.197892,0,0,0,0,0,0,0,0
298,7,1.75212,1.64012,0,0,0,0,0,0,4.86773E-10,0.0371209,0.912893,0.690105,0,0,0,0,0,0,0,0
298,8,2.39969,2.18317,1,0,0,0,0,0,5.58148E-11,0.00252771,0.168007,2.01264,0,0,0,0,0,0,0,0
299,1,0.544445,0.544435,0,0,0.361318,0.179991,0.00307468,5.05392E-05,2.31391E-07,1.52547E-07,3.42802E-08,2.74207E-08,0.168303,0.0810887,0.00020856,4.35042E-07,2.37192E-10,1.00275E-10,1.28999E-11,5.43154E-12
299,2,1.55154,1.55152,0,0,0,1.29554,0.252037,0.0039056,1.78816E-05,1.17886E-05,2.64912E-06,2.11903E-06,0,0.607879,0.103202,0.000224443,1.2237E-07,5.1733E-08,6.65522E-09,2.80219E-09
299,3,2.35746,2.35729,0,0,0,0,1.98993,0.364324,0.00157463,0.00103809,0.000233279,0.0001866,0,0,0.933527,0.147064,0.000083571,3.53305E-05,4.5451E-06,1.91372E-06
299,4,2.39702,2.39524,0,0,0,0,0,2.05921,0.190817,0.104778,0.0235045,0.0169231,0,0,0,0.863938,0.0177295,0.00749533,0.000964239,0.000405995
299,5,2.42916,2.42313,0,0,0,0,0,0.000301405,1.13163,0.984089,0.18299,0.124115,0,0,0,0,0,0,0,0
299,6,2.49435,2.48414,0,0,0,0,0,1.0649E-15,0.00108325,1.4917,0.631737,0.359623,0,0,0,0,0,0,0,0
299,7,2.66568,2.64855,0,0,0,0,0,0,8.38664E-10,0.0589166,1.40529,1.18434,0,0,0,0,0,0,0,0
299,8,3.44637,3.41232,0,0,0,0,0,0,9.18189E-11,0.00415567,0.265752,3.14241,0,0,0,0,0,0,0,0
300,1,0.549713,0.549702,0,0,0.360291,0.186189,0.00316943,5.20966E-05,2.38522E-07,1.57248E-07,3.53365E-08,2.82657E-08,0.16754,0.0842575,0.000217128,4.52912E-07,2.46935E-10,1.04394E-10,1.34298E-11,5.65465E-12
300,2,1.57183,1.57181,0,0,0,1.30026,0.267375,0.00413682,1.89402E-05,1.24865E-05,2.80595E-06,2.24448E-06,0,0.609998,0.11037,0.000240203,1.30962E-07,5.53656E-08,7.12253E-09,2.99896E-09
300,3,2.35869,2.35851,0,0,0,0,1.97565,0.379701,0.00163915,0.00108063,0.000242837,0.000194245,0,0,0.926702,0.154444,8.78083E-05,3.71218E-05,4.77555E-06,2.01076E-06
300,4,2.3973,2.39548,0,0,0,0,0,2.0442,0.199716,0.109379,0.0245361,0.0176434,0,0,0,0.85196,0.0182662,0.0077222,0.000993426,0.000418284
300,5,2.42921,2.42317,0,0,0,0,0,0.000299103,1.12901,0.986358,0.183227,0.124275,0,0,0,0,0,0,0,0
300,6,2.49602,2.48572,0,0,0,0,0,1.01356E-15,0.00103103,1.47018,0.648779,0.36573,0,0,0,0,0,0,0,0
300,7,2.66948,2.65222,0,0,0,0,0,0,7.83077E-10,0.0540463,1.38996,1.20821,0,0,0,0,0,0,0,0
