Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22
84,2,0.98367,0.974689,0,0,0,0.850608,0.122196,0.00186715,8.54863E-06,5.63576E-06,1.26646E-06,1.01304E-06,0,0.328577,0.0477713,0.00010512,5.7313E-08,2.42296E-08,3.11703E-09,1.31243E-09
84,3,1.46921,1.45582,0,0,0,0,1.26871,0.185582,0.000790752,0.00052131,0.000117148,0.000093707,0,0,0.515711,0.0717301,0.000041248,0.000017438,2.24332E-06,9.44554E-07
84,4,1.52596,1.47868,0,0,0,0,0,1.29883,0.103975,0.054749,0.0122817,0.0088435,0,0,0,0.4855,0.0091124,0.00385235,0.000495587,0.000208668
84,5,1.49715,1.46009,0,0,0,0,0,0.000198409,0.739766,0.553668,0.099184,0.0672725,0,0,0,0,0,0,0,0
84,6,1.5869,1.51606,0,0,0,0,0,6.28133E-16,0.000736373,0.968709,0.351097,0.195514,0,0,0,0,0,0,0,0
84,7,1.74823,1.63718,0,0,0,0,0,0,5.20939E-10,0.040453,0.922867,0.673863,0,0,0,0,0,0,0,0
84,8,2.38362,2.16923,1,0,0,0,0,0,5.65072E-11,0.00255957,0.171544,1.99513,0,0,0,0,0,0,0,0
85,1,0.394203,0.366551,0,1,0.271922,0.09305,0.00155258,2.55201E-05,1.16842E-07,7.70294E-08,1.731E-08,1.38462E-08,0.0942647,0.0394008,0.000103136,2.15135E-07,1.17295E-10,4.95875E-11,6.3792E-12,2.68598E-12
85,2,0.983966,0.974989,0,0,0,0.850693,0.122409,0.00187029,8.56304E-06,5.64526E-06,1.2686E-06,1.01475E-06,0,0.328618,0.0478656,0.00010533,5.74276E-08,2.42781E-08,3.12326E-09,1.31506E-09
85,3,1.46921,1.45582,0,0,0,0,1.26868,0.18562,0.000790917,0.000521419,0.000117173,9.37266E-05,0,0,0.515698,0.0717464,4.12573E-05,1.74419E-05,2.24383E-06,9.44768E-07
85,4,1.52605,1.47873,0,0,0,0,0,1.29959,0.103555,0.05454,0.0122349,0.00881242,0,0,0,0.486195,0.00912548,0.00385788,0.000496298,0.000208968
85,5,1.49714,1.46008,0,0,0,0,0,0.000198522,0.740031,0.553428,0.0991635,0.0672586,0,0,0,0,0,0,0,0
85,6,1.5864,1.51575,0,0,0,0,0,6.3703E-16,0.000746808,0.97105,0.349148,0.194801,0,0,0,0,0,0,0,0
85,7,1.74797,1.63698,0,0,0,0,0,0,5.23346E-10,0.0406888,0.923537,0.672756,0,0,0,0,0,0,0,0
85,8,2.38414,2.1697,1,0,0,0,0,0,5.65071E-11,0.00255957,0.171544,1.99559,0,0,0,0,0,0,0,0
86,1,0.394292,0.366649,0,1,0.271888,0.09318,0.00155432,2.55487E-05,1.16973E-07,7.71156E-08,1.73293E-08,1.38617E-08,0.0942398,0.0394586,0.000103305,2.15486E-07,1.17486E-10,4.96685E-11,6.38962E-12,2.69037E-12
86,2,0.984375,0.975405,0,0,0,0.850824,0.122689,0.00187447,8.58215E-06,5.65786E-06,1.27143E-06,1.01702E-06,0,0.328681,0.0479893,0.000105605,5.75776E-08,2.43415E-08,3.13142E-09,1.31849E-09
86,3,1.46921,1.45582,0,0,0,0,1.26877,0.185523,0.000790524,0.00052116,0.000117115,0.00009368,0,0,0.515742,0.0716998,4.12299E-05,1.74304E-05,2.24234E-06,9.44141E-07
86,4,1.52625,1.47883,0,0,0,0,0,1.30091,0.10287,0.0541506,0.0121476,0.00875526,0,0,0,0.487723,0.00916532,0.00387473,0.000498465,0.00020988
86,5,1.49712,1.46005,0,0,0,0,0,0.000199002,0.740915,0.552629,0.0990941,0.0672116,0,0,0,0,0,0,0,0
86,6,1.58533,1.51509,0,0,0,0,0,6.57304E-16,0.00077059,0.975833,0.345175,0.193313,0,0,0,0,0,0,0,0
86,7,1.74783,1.63688,0,0,0,0,0,0,5.24599E-10,0.0408126,0.92385,0.672221,0,0,0,0,0,0,0,0
86,8,2.3872,2.17239,1,0,0,0,0,0,5.64382E-11,0.0025564,0.171185,1.99865,0,0,0,0,0,0,0,0
87,1,0.394242,0.366599,0,1,0.271847,0.0931726,0.00155409,2.55449E-05,1.16956E-07,7.71042E-08,1.73268E-08,1.38597E-08,0.0942231,0.0394542,0.000103298,2.15472E-07,1.17479E-10,4.96653E-11,6.3892E-12,2.69019E-12
87,2,0.984547,0.97558,0,0,0,0.850866,0.12282,0.00187639,8.59095E-06,5.66366E-06,1.27273E-06,1.01806E-06,0,0.328701,0.0480477,0.000105736,5.76487E-08,2.43715E-08,3.13529E-09,1.32012E-09
87,3,1.46924,1.45584,0,0,0,0,1.26855,0.185765,0.000791515,0.000521814,0.000117261,9.37975E-05,0,0,0.515642,0.0718107,4.12946E-05,1.74577E-05,2.24585E-06,9.45621E-07
87,4,1.52621,1.47879,0,0,0,0,0,1.30031,0.103208,0.0543075,0.0121828,0.00877968,0,0,0,0.487317,0.00918031,0.00388106,0.00049928,0.000210223
87,5,1.49712,1.46005,0,0,0,0,0,0.00019879,0.740801,0.552729,0.0991049,0.0672188,0,0,0,0,0,0,0,0
87,6,1.5854,1.51514,0,0,0,0,0,6.56369E-16,0.000769493,0.975383,0.345554,0.193435,0,0,0,0,0,0,0,0
87,7,1.74832,1.63725,0,0,0,0,0,0,5.20367E-10,0.0404,0.922609,0.674239,0,0,0,0,0,0,0,0
87,8,2.38776,2.17286,1,0,0,0,0,0,5.63819E-11,0.00255381,0.170898,1.99941,0,0,0,0,0,0,0,0
88,1,0.394081,0.366431,0,1,0.271798,0.0930546,0.00155227,0.000025515,1.16819E-07,7.70141E-08,1.73065E-08,1.38435E-08,0.0942129,0.0393999,0.00010315,2.15164E-07,1.17311E-10,4.95942E-11,6.38006E-12,2.68634E-12
88,2,0.984634,0.975668,0,0,0,0.850852,0.12292,0.00187781,8.59746E-06,5.66795E-06,1.2737E-06,1.01883E-06,0,0.328693,0.0480943,0.000105842,5.77064E-08,2.43959E-08,3.13843E-09,1.32144E-09
88,3,1.46934,1.45592,0,0,0,0,1.26776,0.186628,0.000795047,0.000524142,0.000117785,0.000094216,0,0,0.515281,0.0722084,4.15268E-05,1.75559E-05,2.25848E-06,9.50938E-07
88,4,1.52588,1.47858,0,0,0,0,0,1.29714,0.104954,0.0551934,0.0123814,0.00891373,0,0,0,0.484465,0.00917909,0.00388054,0.000499214,0.000210195
88,5,1.49714,1.4601,0,0,0,0,0,0.000197779,0.73959,0.553818,0.0992041,0.0672862,0,0,0,0,0,0,0,0
88,6,1.5867,1.51595,0,0,0,0,0,6.32734E-16,0.00074177,0.969271,0.350642,0.195293,0,0,0,0,0,0,0,0
88,7,1.74944,1.63809,0,0,0,0,0,0,5.10452E-10,0.0394319,0.919754,0.678908,0,0,0,0,0,0,0,0
88,8,2.38649,2.17168,1,0,0,0,0,0,5.63258E-11,0.00255122,0.170618,1.99851,0,0,0,0,0,0,0,0
89,1,0.394116,0.366472,0,1,0.271754,0.0931386,0.00155333,2.55324E-05,1.16899E-07,7.70666E-08,1.73183E-08,1.38529E-08,0.0941887,0.0394365,0.00010326,2.15393E-07,1.17435E-10,4.9647E-11,6.38685E-12,2.6892E-12
89,2,0.985447,0.976493,0,0,0,0.851031,0.123558,0.00188716,8.64027E-06,5.69618E-06,1.28004E-06,1.0239E-06,0,0.328777,0.0483805,0.000106483,5.80559E-08,2.45437E-08,3.15743E-09,1.32944E-09
89,3,1.46952,1.45606,0,0,0,0,1.26634,0.188172,0.000801367,0.000528309,0.000118721,0.000094965,0,0,0.514641,0.0729177,4.19406E-05,1.77308E-05,2.28099E-06,9.60415E-07
89,4,1.52554,1.47831,0,0,0,0,0,1.2929,0.107352,0.0563346,0.0126372,0.00908891,0,0,0,0.481254,0.00923268,0.0039032,0.000502128,0.000211423
89,5,1.49715,1.46012,0,0,0,0,0,0.000196943,0.738817,0.55451,0.0992697,0.0673306,0,0,0,0,0,0,0,0
89,6,1.5877,1.51658,0,0,0,0,0,6.16276E-16,0.000722468,0.964203,0.354874,0.196782,0,0,0,0,0,0,0,0
89,7,1.75094,1.63923,0,0,0,0,0,0,4.97201E-10,0.0381389,0.915908,0.685181,0,0,0,0,0,0,0,0
89,8,2.38781,2.17277,1,0,0,0,0,0,5.6193E-11,0.0025451,0.169941,2.00028,0,0,0,0,0,0,0,0
90,1,0.394524,0.366911,0,1,0.271709,0.0936168,0.00155996,2.56414E-05,1.17398E-07,7.73956E-08,1.73923E-08,1.39121E-08,0.0941335,0.0396498,0.000103872,2.16669E-07,1.18132E-10,4.99412E-11,6.42471E-12,2.70514E-12
90,2,0.987966,0.979052,0,0,0,0.851651,0.125468,0.00191526,8.76893E-06,0.000005781,1.2991E-06,1.03915E-06,0,0.329069,0.0492338,0.00010839,5.90959E-08,2.49833E-08,3.21399E-09,1.35326E-09
90,3,1.46986,1.45633,0,0,0,0,1.26374,0.191021,0.000813042,0.000536005,0.000120451,9.63485E-05,0,0,0.513463,0.0742242,4.27027E-05,0.000018053,2.32243E-06,9.77865E-07
90,4,1.52521,1.478,0,0,0,0,0,1.28792,0.110162,0.0576805,0.0129389,0.00929761,0,0,0,0.477639,0.00934328,0.00394996,0.000508144,0.000213955
90,5,1.49716,1.46015,0,0,0,0,0,0.000196235,0.738158,0.5551,0.0993256,0.0673685,0,0,0,0,0,0,0,0
90,6,1.58856,1.51714,0,0,0,0,0,6.03351E-16,0.00070731,0.959542,0.358776,0.198113,0,0,0,0,0,0,0,0
90,7,1.75254,1.64044,0,0,0,0,0,0,4.83145E-10,0.0367682,0.9118,0.691869,0,0,0,0,0,0,0,0
90,8,2.39065,2.17519,1,0,0,0,0,0,5.60129E-11,0.00253681,0.169024,2.00363,0,0,0,0,0,0,0,0
91,1,0.395944,0.36843,0,1,0.271669,0.0951537,0.00158159,0.000025997,1.19026E-07,7.84689E-08,1.76335E-08,1.4105E-08,0.0940007,0.0403375,0.000105832,2.20757E-07,1.2036E-10,5.08833E-11,6.5459E-12,2.75617E-12
91,2,0.994387,0.985576,0,0,0,0.853338,0.130234,0.00198554,9.09067E-06,5.99311E-06,1.34677E-06,1.07728E-06,0,0.329866,0.0513576,0.000113132,6.16813E-08,2.60764E-08,3.35461E-09,1.41246E-09
91,3,1.47046,1.45679,0,0,0,0,1.25912,0.196061,0.000833682,0.000549612,0.000123508,9.87944E-05,0,0,0.511372,0.0765394,4.40534E-05,0.000018624,2.39589E-06,1.0088E-06
91,4,1.52522,1.47781,0,0,0,0,0,1.28436,0.112092,0.0587213,0.0131724,0.00946487,0,0,0,0.475144,0.00956113,0.00404206,0.000519992,0.000218944
91,5,1.49719,1.46019,0,0,0,0,0,0.000195703,0.736925,0.556217,0.0994218,0.0674338,0,0,0,0,0,0,0,0
91,6,1.58954,1.51778,0,0,0,0,0,5.8936E-16,0.000690904,0.954127,0.363314,0.199648,0,0,0,0,0,0,0,0
91,7,1.75411,1.64162,0,0,0,0,0,0,4.69353E-10,0.0354231,0.907776,0.698422,0,0,0,0,0,0,0,0
91,8,2.40152,2.1847,1,0,0,0,0,0,5.56562E-11,0.00252041,0.167198,2.01498,0,0,0,0,0,0,0,0
92,1,0.544659,0.544649,0,0,0.360956,0.180559,0.00308273,5.06716E-05,2.31997E-07,1.52946E-07,3.43699E-08,2.74925E-08,0.168102,0.0813863,0.000209389,4.36771E-07,2.38134E-10,1.00673E-10,1.29512E-11,5.45312E-12
92,2,1.55513,1.55511,0,0,0,1.2963,0.254825,0.00394752,1.80735E-05,1.19151E-05,2.67756E-06,2.14178E-06,0,0.608214,0.10451,0.000227322,1.2394E-07,5.23966E-08,6.74059E-09,2.83814E-09
92,3,2.35781,2.35764,0,0,0,0,1.98579,0.368781,0.00159333,0.00105042,0.000236049,0.000188816,0,0,0.931548,0.149204,8.47994E-05,3.58498E-05,4.61191E-06,1.94185E-06
92,4,2.39715,2.39535,0,0,0,0,0,2.05196,0.195179,0.106953,0.0239921,0.0172597,0,0,0,0.858167,0.0178932,0.00756451,0.000973139,0.000409743
92,5,2.42918,2.42315,0,0,0,0,0,0.000299835,1.13046,0.985095,0.183102,0.124191,0,0,0,0,0,0,0,0
92,6,2.49509,2.48484,0,0,0,0,0,1.04107E-15,0.00105902,1.48227,0.639195,0.362315,0,0,0,0,0,0,0,0
92,7,2.66758,2.65038,0,0,0,0,0,0,8.10939E-10,0.0564872,1.39765,1.19624,0,0,0,0,0,0,0,0
92,8,3.4489,3.4148,0,0,0,0,0,0,9.15563E-11,0.00414363,0.264565,3.14609,0,0,0,0,0,0,0,0
93,1,0.439371,0.434385,0,0,0.325534,0.107228,0.00159621,2.62373E-05,1.20126E-07,7.91942E-08,1.77964E-08,1.42354E-08,0.0974335,0.0385315,0.000109394,2.28189E-07,1.24412E-10,5.25964E-11,6.76627E-12,2.84896E-12
93,2,1.09225,1.06764,0,0,0,0.929359,0.136273,0.00198721,9.09834E-06,5.99816E-06,1.3479E-06,1.07819E-06,0,0.326228,0.0502171,0.000114299,6.23177E-08,2.63454E-08,3.38922E-09,1.42704E-09
93,3,1.73786,1.56541,0,0,0,0,1.36981,0.194033,0.000810015,0.00053401,0.000120002,9.59898E-05,0,0,0.538674,0.0723022,4.22122E-05,1.78456E-05,2.29576E-06,9.66633E-07
93,4,2.60876,1.95357,0,0,0,0,0,1.72683,0.12889,0.0705652,0.0158307,0.0114457,0,0,0,0.682518,0.0125519,0.00530644,0.000682649,0.000287431
93,5,3.22798,2.30379,0,0,0,0,0,0.0002965,1.09215,0.924983,0.17063,0.115732,0,0,0,0,0,0,0,0
93,6,3.35678,2.40659,0,0,0,0,0,1.07394E-15,0.0011157,1.46897,0.596191,0.340308,0,0,0,0,0,0,0,0
93,7,3.55733,2.5964,0,0,0,0,0,0,8.709E-10,0.0625766,1.39646,1.13736,0,0,0,0,0,0,0,0
93,8,4.31878,3.37699,0,0,0,0,0,0,9.10067E-11,0.00411994,0.264719,3.10816,0,0,0,0,0,0,0,0
94,1,0.546642,0.546632,0,0,0.361911,0.181568,0.00310113,5.09739E-05,2.33381E-07,1.53859E-07,3.4575E-08,2.76565E-08,0.168501,0.0818957,0.000210646,4.39393E-07,2.39564E-10,1.01278E-10,1.30289E-11,5.48586E-12
94,2,1.54802,1.548,0,0,0,1.29502,0.249083,0.00386126,1.76786E-05,1.16548E-05,2.61905E-06,2.09498E-06,0,0.607672,0.101797,0.000221349,1.20683E-07,5.10199E-08,6.56348E-09,2.76357E-09
94,3,2.35651,2.35635,0,0,0,0,2.00223,0.351187,0.0015197,0.00100187,0.00022514,0.00018009,0,0,0.939469,0.140696,0.00007991,3.37827E-05,4.34599E-06,1.82989E-06
94,4,2.39652,2.39482,0,0,0,0,0,2.08617,0.174715,0.0966086,0.021673,0.015652,0,0,0,0.885422,0.016959,0.00716958,0.000922333,0.000388351
94,5,2.42908,2.42305,0,0,0,0,0,0.000306734,1.1361,0.980251,0.182571,0.12383,0,0,0,0,0,0,0,0
94,6,2.49285,2.48272,0,0,0,0,0,1.12277E-15,0.00114213,1.51049,0.616969,0.354113,0,0,0,0,0,0,0,0
94,7,2.66138,2.64439,0,0,0,0,0,0,9.01794E-10,0.0644518,1.42254,1.1574,0,0,0,0,0,0,0,0
94,8,3.43685,3.40299,0,0,0,0,0,0,9.26617E-11,0.00419431,0.269545,3.12925,0,0,0,0,0,0,0,0
95,1,0.396218,0.368684,0,1,0.272144,0.0949341,0.0015799,2.59693E-05,1.18899E-07,7.83851E-08,1.76146E-08,1.40899E-08,0.0942036,0.0402532,0.000105528,2.20124E-07,1.20015E-10,5.07375E-11,6.52715E-12,2.74827E-12
95,2,0.990113,0.981236,0,0,0,0.852346,0.126934,0.00193708,8.8688E-06,5.84684E-06,1.3139E-06,1.05099E-06,0,0.329403,0.0498795,0.000109825,5.98783E-08,2.53141E-08,3.25655E-09,1.37118E-09
95,3,1.46972,1.45622,0,0,0,0,1.26498,0.189683,0.000807612,0.000532425,0.000119646,0.000095705,0,0,0.514038,0.0735992,4.23367E-05,1.78982E-05,2.30253E-06,9.69483E-07
95,4,1.5262,1.47872,0,0,0,0,0,1.29917,0.103689,0.054734,0.0122784,0.00884638,0,0,0,0.48577,0.00922747,0.003901,0.000501845,0.000211303
95,5,1.49716,1.4601,0,0,0,0,0,0.000199118,0.739555,0.553872,0.0991918,0.0672778,0,0,0,0,0,0,0,0
95,6,1.58697,1.5161,0,0,0,0,0,6.27645E-16,0.0007358,0.968334,0.351413,0.19562,0,0,0,0,0,0,0,0
95,7,1.74828,1.63722,0,0,0,0,0,0,5.20456E-10,0.040405,0.922756,0.674059,0,0,0,0,0,0,0,0
95,8,2.39005,2.17488,1,0,0,0,0,0,5.63322E-11,0.00255153,0.170648,2.00168,0,0,0,0,0,0,0,0
96,1,0.394752,0.367123,0,1,0.272089,0.0934494,0.00155873,2.56212E-05,1.17305E-07,7.73346E-08,1.73786E-08,1.39011E-08,0.0943019,0.0395841,0.000103635,2.16175E-07,1.17862E-10,4.98272E-11,6.41004E-12,2.69896E-12
96,2,0.984598,0.975632,0,0,0,0.850845,0.122892,0.0018774,8.59559E-06,5.66672E-06,1.27342E-06,1.01861E-06,0,0.32869,0.0480817,0.000105813,5.76911E-08,2.43895E-08,3.13759E-09,1.32109E-09
96,3,1.4693,1.45589,0,0,0,0,1.26808,0.186276,0.000793612,0.000523196,0.000117572,0.000094046,0,0,0.515432,0.0720445,4.14309E-05,1.75153E-05,2.25327E-06,9.48742E-07
96,4,1.526,1.4787,0,0,0,0,0,1.29922,0.103738,0.0546552,0.0122607,0.00882979,0,0,0,0.485776,0.00912308,0.00385687,0.000496168,0.000208913
96,5,1.49714,1.46008,0,0,0,0,0,0.000198807,0.740062,0.553404,0.0991579,0.0672548,0,0,0,0,0,0,0,0
96,6,1.58648,1.51579,0,0,0,0,0,6.34789E-16,0.000744179,0.970872,0.349289,0.194884,0,0,0,0,0,0,0,0
96,7,1.7473,1.63648,0,0,0,0,0,0,5.29141E-10,0.0412537,0.925237,0.669992,0,0,0,0,0,0,0,0
96,8,2.38271,2.16848,1,0,0,0,0,0,5.65982E-11,0.00256376,0.17201,1.9939,0,0,0,0,0,0,0,0
97,1,0.394352,0.366696,0,1,0.272084,0.0930335,0.00155283,2.55242E-05,1.16861E-07,7.70419E-08,1.73128E-08,1.38485E-08,0.0943345,0.0393966,0.000103103,2.15066E-07,1.17257E-10,4.95716E-11,6.37716E-12,2.68512E-12
97,2,0.982747,0.973751,0,0,0,0.850383,0.121494,0.00185683,8.50137E-06,5.60461E-06,1.25946E-06,1.00744E-06,0,0.328471,0.0474576,0.000104419,5.69306E-08,2.40679E-08,3.09623E-09,1.30367E-09
97,3,1.46906,1.4557,0,0,0,0,1.26984,0.184348,0.000785694,0.000517976,0.000116399,9.31077E-05,0,0,0.516222,0.0711641,4.09179E-05,1.72984E-05,2.22536E-06,9.36995E-07
97,4,1.52618,1.47886,0,0,0,0,0,1.30168,0.102368,0.0539769,0.0121086,0.00872512,0,0,0,0.487682,0.00907998,0.00383865,0.000493824,0.000207926
97,5,1.49714,1.46007,0,0,0,0,0,0.000198901,0.740395,0.553102,0.0991327,0.0672377,0,0,0,0,0,0,0,0
97,6,1.58584,1.51539,0,0,0,0,0,6.45786E-16,0.000757076,0.973983,0.346697,0.19395,0,0,0,0,0,0,0,0
97,7,1.74651,1.63589,0,0,0,0,0,0,5.36189E-10,0.0419424,0.92725,0.666692,0,0,0,0,0,0,0,0
97,8,2.38165,2.16758,1,0,0,0,0,0,5.66903E-11,0.002568,0.172479,1.99254,0,0,0,0,0,0,0,0
98,1,0.394302,0.366641,0,1,0.272086,0.0929772,0.00155204,2.55113E-05,1.16802E-07,7.70027E-08,1.7304E-08,1.38415E-08,0.0943415,0.039371,0.00010303,2.14914E-07,1.17174E-10,4.95365E-11,6.37264E-12,2.68321E-12
98,2,0.982297,0.973295,0,0,0,0.850305,0.121121,0.00185139,8.47648E-06,5.5882E-06,1.25577E-06,1.00449E-06,0,0.328435,0.0472893,0.000104041,5.67246E-08,2.39809E-08,3.08503E-09,1.29896E-09
98,3,1.46892,1.45559,0,0,0,0,1.2709,0.183188,0.000780942,0.000514843,0.000115695,9.25445E-05,0,0,0.516701,0.0706329,4.06081E-05,1.71675E-05,2.20852E-06,9.299E-07
98,4,1.52652,1.47907,0,0,0,0,0,1.30474,0.100704,0.0531125,0.0119149,0.00859475,0,0,0,0.490544,0.00909167,0.00384359,0.00049446,0.000208194
98,5,1.49711,1.46002,0,0,0,0,0,0.000199662,0.741566,0.552046,0.0990393,0.0671744,0,0,0,0,0,0,0,0
98,6,1.58442,1.51452,0,0,0,0,0,6.72367E-16,0.000788255,0.980367,0.341391,0.191973,0,0,0,0,0,0,0,0
98,7,1.74586,1.6354,0,0,0,0,0,0,5.4203E-10,0.0425145,0.928877,0.664005,0,0,0,0,0,0,0,0
98,8,2.38451,2.17015,1,0,0,0,0,0,5.66753E-11,0.00256732,0.172393,1.99519,0,0,0,0,0,0,0,0
99,1,0.386736,0.359781,0,1,0.265268,0.0929284,0.00155885,2.56233E-05,1.17315E-07,7.73408E-08,1.73799E-08,1.39022E-08,0.0939951,0.0397118,0.000103555,2.16007E-07,1.1777E-10,4.97886E-11,6.40507E-12,2.69687E-12
99,2,0.966387,0.957361,0,0,0,0.834406,0.121082,0.00185537,8.49469E-06,5.6002E-06,1.25847E-06,1.00665E-06,0,0.327778,0.047487,0.000104275,5.68525E-08,2.40349E-08,3.09199E-09,1.30189E-09
99,3,1.48125,1.45902,0,0,0,0,1.27422,0.183298,0.000782961,0.000516174,0.000115994,9.27838E-05,0,0,0.518995,0.0708729,4.06843E-05,1.71997E-05,2.21266E-06,9.31646E-07
99,4,1.60643,1.50629,0,0,0,0,0,1.32807,0.102591,0.054551,0.0122377,0.00883081,0,0,0,0.506952,0.00939288,0.00397093,0.000510841,0.000215091
99,5,1.57974,1.48655,0,0,0,0,0,0.000202151,0.749438,0.565073,0.102387,0.0694451,0,0,0,0,0,0,0,0
99,6,2.29626,1.84594,0,0,0,0,0,8.5734E-16,0.000967102,1.17013,0.428565,0.246277,0,0,0,0,0,0,0,0
99,7,3.37547,2.55594,0,0,0,0,0,0,9.06223E-10,0.0660291,1.39283,1.09708,0,0,0,0,0,0,0,0
99,8,4.1987,3.37277,0,0,0,0,0,0,9.28961E-11,0.0042055,0.271957,3.09661,0,0,0,0,0,0,0,0
100,1,0.386628,0.359666,0,1,0.265268,0.0928146,0.00155722,2.55964E-05,1.17191E-07,7.72596E-08,1.73617E-08,1.38876E-08,0.0940048,0.0396593,0.000103407,2.157E-07,1.17603E-10,4.97177E-11,6.39595E-12,2.69303E-12
100,2,0.966059,0.957028,0,0,0,0.834313,0.120846,0.00185187,8.47868E-06,5.58964E-06,1.2561E-06,1.00475E-06,0,0.327736,0.0473815,0.00010404,5.67244E-08,2.39808E-08,3.08502E-09,1.29895E-09
100,3,1.48121,1.459,0,0,0,0,1.27436,0.183134,0.000782281,0.000515726,0.000115893,9.27032E-05,0,0,0.519059,0.0707989,4.06414E-05,1.71815E-05,2.21033E-06,9.30663E-07
100,4,1.60668,1.5064,0,0,0,0,0,1.32782,0.102803,0.0546612,0.0122624,0.00884698,0,0,0,0.506622,0.00938081,0.00396582,0.000510185,0.000214815
100,5,1.57978,1.48657,0,0,0,0,0,0.000202031,0.749216,0.565286,0.102407,0.0694584,0,0,0,0,0,0,0,0
100,6,2.29999,1.84802,0,0,0,0,0,8.4856E-16,0.000957194,1.16866,0.431065,0.247339,0,0,0,0,0,0,0,0
100,7,3.37644,2.55677,0,0,0,0,0,0,8.99772E-10,0.0654521,1.39126,1.10006,0,0,0,0,0,0,0,0
100,8,4.19793,3.37199,0,0,0,0,0,0,9.28709E-11,0.00420433,0.271837,3.09595,0,0,0,0,0,0,0,0
101,1,0.393974,0.366291,0,1,0.272077,0.0926411,0.00154726,2.54326E-05,1.16442E-07,7.67654E-08,1.72507E-08,1.37988E-08,0.0943665,0.0392192,0.0001026,2.14017E-07,1.16685E-10,4.93298E-11,6.34605E-12,2.67202E-12
101,2,0.981314,0.972296,0,0,0,0.850042,0.120396,0.00184068,8.42747E-06,5.55588E-06,1.24851E-06,9.98686E-07,0,0.328309,0.0469665,0.00010332,5.63317E-08,2.38148E-08,3.06366E-09,1.28996E-09
101,3,1.46883,1.45553,0,0,0,0,1.27148,0.182543,0.00077828,0.000513088,0.000115301,9.22291E-05,0,0,0.516959,0.0703413,4.04385E-05,1.70958E-05,2.19929E-06,9.26017E-07
101,4,1.52643,1.47904,0,0,0,0,0,1.30424,0.100984,0.0532511,0.011946,0.00861435,0,0,0,0.489998,0.0090605,0.00383041,0.000492765,0.00020748
101,5,1.49712,1.46004,0,0,0,0,0,0.000199486,0.741183,0.552392,0.0990691,0.0671946,0,0,0,0,0,0,0,0
101,6,1.58523,1.51503,0,0,0,0,0,6.5811E-16,0.000771535,0.9765,0.344612,0.193143,0,0,0,0,0,0,0,0
101,7,1.74678,1.63609,0,0,0,0,0,0,5.33822E-10,0.0417119,0.926552,0.667826,0,0,0,0,0,0,0,0
101,8,2.38418,2.16981,1,0,0,0,0,0,5.66168E-11,0.00256462,0.172096,1.99515,0,0,0,0,0,0,0,0
102,1,0.393807,0.366114,0,1,0.272067,0.0924765,0.0015449,2.53938E-05,1.16264E-07,7.66483E-08,1.72243E-08,1.37777E-08,0.094375,0.0391451,0.000102391,2.13581E-07,1.16447E-10,4.92293E-11,6.33311E-12,2.66657E-12
102,2,0.980927,0.971902,0,0,0,0.849914,0.120134,0.00183678,8.40962E-06,5.54412E-06,1.24587E-06,9.96571E-07,0,0.328247,0.0468515,0.000103065,5.61924E-08,2.37559E-08,3.05609E-09,1.28677E-09
102,3,1.46886,1.45554,0,0,0,0,1.27125,0.182795,0.000779301,0.000513761,0.000115452,0.00009235,0,0,0.51685,0.070459,4.05075E-05,1.71249E-05,2.20304E-06,9.27596E-07
102,4,1.52617,1.47889,0,0,0,0,0,1.30212,0.102135,0.0538538,0.012081,0.00870431,0,0,0,0.4879,0.00903166,0.00381822,0.000491196,0.000206819
102,5,1.49714,1.46007,0,0,0,0,0,0.000198796,0.740151,0.553323,0.0991516,0.0672505,0,0,0,0,0,0,0,0
102,6,1.5865,1.5158,0,0,0,0,0,6.3468E-16,0.000744051,0.970733,0.349407,0.19492,0,0,0,0,0,0,0,0
102,7,1.74741,1.63657,0,0,0,0,0,0,5.28172E-10,0.0411589,0.924965,0.670441,0,0,0,0,0,0,0,0
102,8,2.38209,2.16793,1,0,0,0,0,0,5.66175E-11,0.00256465,0.172106,1.99326,0,0,0,0,0,0,0,0
103,1,0.393748,0.366052,0,1,0.272052,0.0924308,0.0015442,2.53825E-05,1.16212E-07,7.66139E-08,1.72166E-08,1.37716E-08,0.0943719,0.0391243,0.000102334,2.13462E-07,1.16383E-10,4.92018E-11,6.32958E-12,2.66509E-12
103,2,0.980893,0.971867,0,0,0,0.849896,0.120117,0.00183651,8.40838E-06,5.5433E-06,1.24569E-06,9.96424E-07,0,0.328238,0.0468442,0.000103049,5.61838E-08,2.37523E-08,3.05562E-09,1.28658E-09
103,3,1.46888,1.45556,0,0,0,0,1.27104,0.183015,0.000780198,0.000514353,0.000115585,9.24564E-05,0,0,0.516758,0.0705607,4.05668E-05,0.00001715,2.20627E-06,9.28956E-07
103,4,1.52607,1.47882,0,0,0,0,0,1.301,0.102767,0.0541506,0.0121475,0.00874952,0,0,0,0.48705,0.00903771,0.00382078,0.000491525,0.000206958
103,5,1.49714,1.46008,0,0,0,0,0,0.000198546,0.739905,0.553544,0.0991724,0.0672646,0,0,0,0,0,0,0,0
103,6,1.58687,1.51604,0,0,0,0,0,6.28358E-16,0.000736637,0.968926,0.350913,0.19546,0,0,0,0,0,0,0,0
